author,name
https://dblp.org/pid/50/1962,Mandayam K. Srivas
https://dblp.org/pid/50/2220,Bernd Burgstaller
https://dblp.org/pid/50/2270,James Chapman
https://dblp.org/pid/50/2323,Tom Barry
https://dblp.org/pid/50/2706,Carl Friedrich Bolz-Tereick
https://dblp.org/pid/50/2757,Wolfram Amme
https://dblp.org/pid/50/3164,Jérôme Leroux
https://dblp.org/pid/50/3310,Sallie M. Henry
https://dblp.org/pid/50/3340,Lennart C. L. Kats
https://dblp.org/pid/50/3470,Ralf Mitschke
https://dblp.org/pid/50/3866,Julien Mercadal
https://dblp.org/pid/50/3978,Pierre-Évariste Dagand
https://dblp.org/pid/50/4201,Robert Biddle
https://dblp.org/pid/50/4283,András Kovács
https://dblp.org/pid/50/486,Avraham Leff
https://dblp.org/pid/50/5082,Michael Haupt
https://dblp.org/pid/50/5176,Priya Nagpurkar
https://dblp.org/pid/50/5346,Sandip K. Biswas
https://dblp.org/pid/50/556,Alistair Cockburn
https://dblp.org/pid/50/5759,Jane Laursen
https://dblp.org/pid/50/6042,Tim Stevens
https://dblp.org/pid/50/6336,Justin Wong
https://dblp.org/pid/50/6337,Chris Tice
https://dblp.org/pid/50/671-86,Yu Zhang
https://dblp.org/pid/50/6710,Greta Yorsh
https://dblp.org/pid/50/6741,Patrick J. Ferrel
https://dblp.org/pid/50/7062,Cy P. Chan
https://dblp.org/pid/50/7230,Shiyu Wang
https://dblp.org/pid/50/7937,Anton Dubrau
https://dblp.org/pid/50/808,Gerolf Hoflehner
https://dblp.org/pid/50/8166,Tomas Petricek
https://dblp.org/pid/50/8499-1,Haoyu Wang
https://dblp.org/pid/50/8883,Cliff Biffle
https://dblp.org/pid/50/9861,Christine Rizkallah
https://dblp.org/pid/50/99,Waldemar Horwat
https://dblp.org/pid/51/10827,Yangjia Li
https://dblp.org/pid/51/1169,Andrew McGregor
https://dblp.org/pid/51/1176,Stuart Marshall
https://dblp.org/pid/51/14,Vance Maverick
https://dblp.org/pid/51/1518,Yuriy Brun
https://dblp.org/pid/51/1714,Robert C. Martin
https://dblp.org/pid/51/1728,François Pessaux
https://dblp.org/pid/51/1943,Marc-Olivier Killijian
https://dblp.org/pid/51/1964-3,Zheng Guo
https://dblp.org/pid/51/2027,José M. Piquer
https://dblp.org/pid/51/2159,Chris Allan
https://dblp.org/pid/51/2341,Charles Berman
https://dblp.org/pid/51/239-6,Jie Liang
https://dblp.org/pid/51/2483,David C. Sehr
https://dblp.org/pid/51/2551,Peter J. Sell
https://dblp.org/pid/51/2663,Nick Y. Yang
https://dblp.org/pid/51/2761,Johan Fabry
https://dblp.org/pid/51/2959,Vijay Sundaresan
https://dblp.org/pid/51/3178,Yutao Zhong
https://dblp.org/pid/51/32,Jens Ernst
https://dblp.org/pid/51/3203,Klaus Ostermann
https://dblp.org/pid/51/3488,David Chase
https://dblp.org/pid/51/3527,Thomas Eggenschwiler
https://dblp.org/pid/51/3769,Andrea Turrini
https://dblp.org/pid/51/3873,Ruke Huang
https://dblp.org/pid/51/3944,Bastiaan Heeren
https://dblp.org/pid/51/4138,Yi Zhao
https://dblp.org/pid/51/4246,Jon G. Riecke
https://dblp.org/pid/51/4394,Saniya Ben Hassen
https://dblp.org/pid/51/4545,W. G. Morris
https://dblp.org/pid/51/4877,Daniel Spoonhower
https://dblp.org/pid/51/4936,I. Small
https://dblp.org/pid/51/494-6,Jian Huang
https://dblp.org/pid/51/5148,Iman Narasamdya
https://dblp.org/pid/51/533,Tomás Vojnar
https://dblp.org/pid/51/5467,Thanasis Mitsolides
https://dblp.org/pid/51/5477,Janghaeng Lee
https://dblp.org/pid/51/5639,Roni Rosner
https://dblp.org/pid/51/5725,Nalini Vasudevan
https://dblp.org/pid/51/5785,Jeff McKenna
https://dblp.org/pid/51/6166,Mary Ann Piette
https://dblp.org/pid/51/6193,Jent Beck
https://dblp.org/pid/51/6212,Artur Klauser
https://dblp.org/pid/51/623,Robert O'Callahan
https://dblp.org/pid/51/6366,Cristian Ungureanu
https://dblp.org/pid/51/6367,Susumu Nishimura
https://dblp.org/pid/51/6992,Hoan Anh Nguyen
https://dblp.org/pid/51/7008-1,Charles Zhang
https://dblp.org/pid/51/7546,Laurent Vanbever
https://dblp.org/pid/51/7791,Joel Galenson
https://dblp.org/pid/51/8166,Abhayendra Singh
https://dblp.org/pid/51/8403,Tingting Yu
https://dblp.org/pid/51/861,Marius Nita
https://dblp.org/pid/51/8686,Daniele Bonetta
https://dblp.org/pid/51/8776,Lasse Nielsen
https://dblp.org/pid/51/904,Bruno Alabiso
https://dblp.org/pid/51/912,Nikolaj S. Bjørner
https://dblp.org/pid/51/9224,Paul Stansifer
https://dblp.org/pid/51/984,Dario A. Giuse
https://dblp.org/pid/51/9867,Ivan Perez
https://dblp.org/pid/52/10167,Jay McCarthy
https://dblp.org/pid/52/10172,John M. Li
https://dblp.org/pid/52/10302,Wenlei He
https://dblp.org/pid/52/10722,Ziteng Wang
https://dblp.org/pid/52/10949,Nadav Amit
https://dblp.org/pid/52/1321,Richard Steiger
https://dblp.org/pid/52/1580,John Plevyak
https://dblp.org/pid/52/1710,Douglas Maxwell
https://dblp.org/pid/52/2106,Guido Wachsmuth
https://dblp.org/pid/52/2457,John Guiver
https://dblp.org/pid/52/265,Hsin-Hung Lin
https://dblp.org/pid/52/3067,Vadim Zaliva
https://dblp.org/pid/52/3121,Chenxi Wang
https://dblp.org/pid/52/3194-46,Fei Wang
https://dblp.org/pid/52/3787,Simon Marlow
https://dblp.org/pid/52/4601,Stephan Merz
https://dblp.org/pid/52/4675,Duangkaew Sawamiphakdi
https://dblp.org/pid/52/4709,Jinhua Wu
https://dblp.org/pid/52/4885,Stanley M. Sutton Jr.
https://dblp.org/pid/52/5086,Yanjun Wang
https://dblp.org/pid/52/516,Brian Wilkerson
https://dblp.org/pid/52/5264,Xing Zhang
https://dblp.org/pid/52/5328,Ken Doyle
https://dblp.org/pid/52/5345,Christopher Gagner
https://dblp.org/pid/52/570,Vaishak Belle
https://dblp.org/pid/52/5716-21,Chang Liu
https://dblp.org/pid/52/5720,Nicolas Vasilache
https://dblp.org/pid/52/5739,John Hatcliff
https://dblp.org/pid/52/5789,Olivier Gruber
https://dblp.org/pid/52/5955,Cyril N. Alberga
https://dblp.org/pid/52/6044,Bratin Saha
https://dblp.org/pid/52/6819,William N. Joy
https://dblp.org/pid/52/6913,Jasmin Blanchette
https://dblp.org/pid/52/7224,Matthias Heizmann
https://dblp.org/pid/52/756-1,Paolo Coppola
https://dblp.org/pid/52/796,Adam Chlipala
https://dblp.org/pid/52/8166,Graham Z. Baker
https://dblp.org/pid/52/903,Dhruva R. Chakrabarti
https://dblp.org/pid/53/10322,Yewen Pu
https://dblp.org/pid/53/10735,Maciej Piróg
https://dblp.org/pid/53/1090,Jeremy Gibbons
https://dblp.org/pid/53/1190,James Margetson
https://dblp.org/pid/53/1261,Kiminori Matsuzaki
https://dblp.org/pid/53/139,Hassan Gomaa
https://dblp.org/pid/53/1420,David Fox
https://dblp.org/pid/53/1456,Vasanth Bala
https://dblp.org/pid/53/1686,Frederick C. Druseikis
https://dblp.org/pid/53/1727,Magnus Själander
https://dblp.org/pid/53/1850,Zhenyu Guo
https://dblp.org/pid/53/187,Jennifer B. Sartor
https://dblp.org/pid/53/1938,Miche Baker-Harvey
https://dblp.org/pid/53/2153,Claus H. Pedersen
https://dblp.org/pid/53/2189-29,Li Li
https://dblp.org/pid/53/2381,John McDonald
https://dblp.org/pid/53/2486,Jon French
https://dblp.org/pid/53/2690,Luca Paolini
https://dblp.org/pid/53/277,Kevin Watkins
https://dblp.org/pid/53/306,Steven Lucco
https://dblp.org/pid/53/3084,Yongquan Lu
https://dblp.org/pid/53/3223,Daniel M. Yellin
https://dblp.org/pid/53/3306,Pamela Surko
https://dblp.org/pid/53/3541-2,Matthias Brun
https://dblp.org/pid/53/3628,Nathan Bronson
https://dblp.org/pid/53/3706,Eric Schmidt
https://dblp.org/pid/53/3815,Robert Hieb
https://dblp.org/pid/53/382,Yu Guo
https://dblp.org/pid/53/3932,R. R. Oldehoeft
https://dblp.org/pid/53/4167,Jan Wen Voung
https://dblp.org/pid/53/4182,Vaidas Gasiunas
https://dblp.org/pid/53/4456,Vincent Rahli
https://dblp.org/pid/53/4804,Mikolaj Bojanczyk
https://dblp.org/pid/53/4973,Salvatore Guarnieri
https://dblp.org/pid/53/5119,Michel Mauny
https://dblp.org/pid/53/5169,Anders Kristensen
https://dblp.org/pid/53/5242,J. Rekers
https://dblp.org/pid/53/5244,Matt Visser
https://dblp.org/pid/53/5341,Florence Plateau
https://dblp.org/pid/53/5525,Walid Taha
https://dblp.org/pid/53/5572,William H. Harrison
https://dblp.org/pid/53/5714-1,David Walker
https://dblp.org/pid/53/5832,Isao Sasano
https://dblp.org/pid/53/5945,Yutaka Hoshino
https://dblp.org/pid/53/6132-3,Greg Anderson
https://dblp.org/pid/53/6157,Harvey Tuch
https://dblp.org/pid/53/6221,Henning Makholm
https://dblp.org/pid/53/6436,Florian Lorenzen
https://dblp.org/pid/53/6441,Michael H. Conner
https://dblp.org/pid/53/6455,Franz Franchetti
https://dblp.org/pid/53/6629,David A. Kranz
https://dblp.org/pid/53/6637,James T. Rayfield
https://dblp.org/pid/53/6708,Michele Lanza
https://dblp.org/pid/53/6791-1,Khanh Nguyen
https://dblp.org/pid/53/6847,Girish Maskeri Rama
https://dblp.org/pid/53/7000,Paola R. G. Accioly
https://dblp.org/pid/53/726,Dejan S. Milojicic
https://dblp.org/pid/53/7891,Muntasir Raihan Rahman
https://dblp.org/pid/53/981,Patrick J. Caudill
https://dblp.org/pid/54/10987,Stephen Toub
https://dblp.org/pid/54/1184,Xin Yu
https://dblp.org/pid/54/1352,Simon J. Gibbs
https://dblp.org/pid/54/1564,Pierre Baldi
https://dblp.org/pid/54/160,David Herman
https://dblp.org/pid/54/1737,Shu-Chun Weng
https://dblp.org/pid/54/1933,Kai Engelhardt
https://dblp.org/pid/54/1966,Magnus E. Bjornsson
https://dblp.org/pid/54/1970,Brad A. Myers
https://dblp.org/pid/54/203,K. Narayan Kumar
https://dblp.org/pid/54/2062-19,Cheng Wang
https://dblp.org/pid/54/2229,Benoît Garbinato
https://dblp.org/pid/54/2322,Nathaniel Nystrom
https://dblp.org/pid/54/2696,Dinghao Wu
https://dblp.org/pid/54/2717-2,Juan Chen
https://dblp.org/pid/54/2717,Juan Chen
https://dblp.org/pid/54/2788-9,Ao Li
https://dblp.org/pid/54/2972,Rami Marelly
https://dblp.org/pid/54/3193,V. Seshadri
https://dblp.org/pid/54/3313,Adam Welc
https://dblp.org/pid/54/3627,Roger K. W. Hui
https://dblp.org/pid/54/3630,Duy Vu
https://dblp.org/pid/54/40,Li Zhou
https://dblp.org/pid/54/4040,Christophe Dubach
https://dblp.org/pid/54/4184,Ravi Chugh
https://dblp.org/pid/54/4239,Luddy Harrison
https://dblp.org/pid/54/4292,Ken Auer
https://dblp.org/pid/54/4359,Greg Nelson
https://dblp.org/pid/54/4381,Alain Frisch
https://dblp.org/pid/54/4483-2,Ralf Jung
https://dblp.org/pid/54/452,Nomair A. Naeem
https://dblp.org/pid/54/4662,Derek Williams
https://dblp.org/pid/54/476,Feng Qian
https://dblp.org/pid/54/4908,Damien Couroussé
https://dblp.org/pid/54/4917,Michael W. Condry
https://dblp.org/pid/54/4951,E. Harry
https://dblp.org/pid/54/5019,Willem Visser
https://dblp.org/pid/54/5039,Nathan R. Tallent
https://dblp.org/pid/54/5133,Eran Yahav
https://dblp.org/pid/54/533,Earl F. Ecklund Jr.
https://dblp.org/pid/54/5350,Tim Bingham
https://dblp.org/pid/54/5373,Éric Villemonte de la Clergerie
https://dblp.org/pid/54/582,Alan F. Blackwell
https://dblp.org/pid/54/6101,David MacQueen
https://dblp.org/pid/54/6425,David Lugato
https://dblp.org/pid/54/645,Lukasz Ziarek
https://dblp.org/pid/54/6496,Alice E. Fischer
https://dblp.org/pid/54/659,Janice E. Cuny
https://dblp.org/pid/54/669,Rena Bakhshi
https://dblp.org/pid/54/6762,Rifat Shahriyar
https://dblp.org/pid/54/7401,Krystof Hoder
https://dblp.org/pid/54/767,Ajeet Shankar
https://dblp.org/pid/54/7958,Keith Chapman
https://dblp.org/pid/54/8044,Emma Turetsky
https://dblp.org/pid/54/8277,Marc de Kruijf
https://dblp.org/pid/54/8636,James Swaine
https://dblp.org/pid/54/8643,Manohar Jonnalagedda
https://dblp.org/pid/54/911,Milan Jovic
https://dblp.org/pid/54/9298,Yaron Velner
https://dblp.org/pid/55/10359,Robert Rand
https://dblp.org/pid/55/10657,Aaron Weiss
https://dblp.org/pid/55/10948,Bernard Blackham
https://dblp.org/pid/55/11441,George Kastrinis
https://dblp.org/pid/55/1292,Xiaocheng Zhou
https://dblp.org/pid/55/1457,Emina Torlak
https://dblp.org/pid/55/155,Viktor K. Sabelfeld
https://dblp.org/pid/55/159,Shin-Ming Liu
https://dblp.org/pid/55/1793,Niklas Broberg
https://dblp.org/pid/55/2385,Alex Aletà
https://dblp.org/pid/55/2431,Mizuhito Ogawa
https://dblp.org/pid/55/3274,Jon Howell
https://dblp.org/pid/55/332,Donald I. Good
https://dblp.org/pid/55/3703,Frank Armour
https://dblp.org/pid/55/3707,Dale Vaillancourt
https://dblp.org/pid/55/3819,Edwin W. Smith
https://dblp.org/pid/55/39,Adrian Lienhard
https://dblp.org/pid/55/3921,Fan Long
https://dblp.org/pid/55/4036,T. L. Freeman
https://dblp.org/pid/55/4092,Lars Grunske
https://dblp.org/pid/55/4176,Gautam Gupta
https://dblp.org/pid/55/4385,Gary Johnston
https://dblp.org/pid/55/4431,Xiaoxia Ren
https://dblp.org/pid/55/4610,Barry K. Rosen
https://dblp.org/pid/55/4663,Joël Ouaknine
https://dblp.org/pid/55/4730-1,Shangwei Lin
https://dblp.org/pid/55/4769,Benjamin B. Chase
https://dblp.org/pid/55/4809,Eric Schnarr
https://dblp.org/pid/55/4892,Hai Fang
https://dblp.org/pid/55/5002,Arthur Charguéraud
https://dblp.org/pid/55/5062,Barbara Jobstmann
https://dblp.org/pid/55/5452,Bruce Horn
https://dblp.org/pid/55/5535,Jin Shi
https://dblp.org/pid/55/5625,Jurgen J. Vinju
https://dblp.org/pid/55/5805-1,Torbjörn Ekman
https://dblp.org/pid/55/593,Amin Shali
https://dblp.org/pid/55/6057,Irit Goft
https://dblp.org/pid/55/661,John Maraist
https://dblp.org/pid/55/6705,Michel Habib
https://dblp.org/pid/55/6739,Anders Møller
https://dblp.org/pid/55/6750,Allen Wirfs-Brock
https://dblp.org/pid/55/6764,Tomás Lang
https://dblp.org/pid/55/6968,Tamás Szabó
https://dblp.org/pid/55/7502,Linhai Song
https://dblp.org/pid/55/7791,Mirco Dotta
https://dblp.org/pid/55/8194,Christopher M. Hayden
https://dblp.org/pid/55/8730,Sebastian Niller
https://dblp.org/pid/55/894,Dianne E. Britton
https://dblp.org/pid/55/9117,Yong Hun Eom
https://dblp.org/pid/55/925,Aurojit Panda
https://dblp.org/pid/55/950,André Platzer
https://dblp.org/pid/55/9523,Saba Alimadadi
https://dblp.org/pid/56/10541,Riyadh Baghdadi
https://dblp.org/pid/56/10594,Cheng-En Chuang
https://dblp.org/pid/56/11344,Nis Wegmann
https://dblp.org/pid/56/11498,Sandeep Dasgupta
https://dblp.org/pid/56/1306,Bill Kalsow
https://dblp.org/pid/56/1312,Ellen Agerbo
https://dblp.org/pid/56/1483,Soichiro Hidaka
https://dblp.org/pid/56/1569,David Sabel
https://dblp.org/pid/56/1778,Raph Levien
https://dblp.org/pid/56/1855,Bruce J. McAdam
https://dblp.org/pid/56/1921,Chad Edwards
https://dblp.org/pid/56/2134,Michael Bebenita
https://dblp.org/pid/56/2261,Shuo Ding
https://dblp.org/pid/56/2489,Christine M. Mitchell
https://dblp.org/pid/56/2512,Serge Lacourte
https://dblp.org/pid/56/2595,Shai Rubin
https://dblp.org/pid/56/2611,Gary L. Peterson
https://dblp.org/pid/56/2692-2,Matthias Keil
https://dblp.org/pid/56/2742,David Wu
https://dblp.org/pid/56/29,David W. Forslund
https://dblp.org/pid/56/3094,Alessandro Coglio
https://dblp.org/pid/56/3285,Nicolas Tabareau
https://dblp.org/pid/56/3287,Sam Tobin-Hochstadt
https://dblp.org/pid/56/3331,James H. Martin
https://dblp.org/pid/56/3397,Mirko Streckenbach
https://dblp.org/pid/56/3690-1,Tian Zhao
https://dblp.org/pid/56/3690-2,Tian Zhao
https://dblp.org/pid/56/39,Xueyuan Zhao
https://dblp.org/pid/56/3934,Tjark Weber
https://dblp.org/pid/56/3993,John Reid
https://dblp.org/pid/56/4058,K. N. King
https://dblp.org/pid/56/4059,Anwar M. Ghuloum
https://dblp.org/pid/56/4149,Frank Huch
https://dblp.org/pid/56/4267,Ashok K. Chandra
https://dblp.org/pid/56/4341,Björn Franke
https://dblp.org/pid/56/4380,Long Li
https://dblp.org/pid/56/4432,Aamod Sane
https://dblp.org/pid/56/4545,David S. Wise
https://dblp.org/pid/56/4595,Michael S. Miller
https://dblp.org/pid/56/5241,Mary F. Anderson
https://dblp.org/pid/56/5320,Miryung Kim
https://dblp.org/pid/56/6125,C. P. Yu
https://dblp.org/pid/56/6134,Andy Georges
https://dblp.org/pid/56/6435,Kamalika Chaudhuri
https://dblp.org/pid/56/6580,Ian Wehrman
https://dblp.org/pid/56/6902,Tien N. Nguyen
https://dblp.org/pid/56/7405,Meng-Chieh Chiu
https://dblp.org/pid/56/8549,Xi Ye
https://dblp.org/pid/56/893,Ross Tate
https://dblp.org/pid/57/1039,Nicholas Cameron
https://dblp.org/pid/57/1065,Jari Koistinen
https://dblp.org/pid/57/1113,David M. Lewis
https://dblp.org/pid/57/11444,Hernán Ponce de León
https://dblp.org/pid/57/1190,Steven H. Gutfreund
https://dblp.org/pid/57/1315,Seung-Hwan Lim
https://dblp.org/pid/57/1524,Benjamin Goldberg
https://dblp.org/pid/57/1562,André Hirschowitz
https://dblp.org/pid/57/1735,Santosh Nagarakatte
https://dblp.org/pid/57/1740,Eileen Strider
https://dblp.org/pid/57/1775,Emma Nilsson-Nyman
https://dblp.org/pid/57/1933,Xue Xu
https://dblp.org/pid/57/2128,Matthew Might
https://dblp.org/pid/57/2212,Corina Cîrstea
https://dblp.org/pid/57/2239,Tsung-Min Kuo
https://dblp.org/pid/57/2383,Raja Das
https://dblp.org/pid/57/2646,David L. Heine
https://dblp.org/pid/57/2881,Woosuk Lee
https://dblp.org/pid/57/3318,Ian Hopper
https://dblp.org/pid/57/3356,Benjamin Hindman
https://dblp.org/pid/57/3523,Shoaib Kamil
https://dblp.org/pid/57/3595,Brad Cox
https://dblp.org/pid/57/4185,Jeremy Johnson
https://dblp.org/pid/57/4187,Adam Betts
https://dblp.org/pid/57/4267,Rick Reitmaier
https://dblp.org/pid/57/429,Brooks Davis
https://dblp.org/pid/57/4292-1,Thomas Schmitz
https://dblp.org/pid/57/4464,Satoshi Matsuoka
https://dblp.org/pid/57/4707,Yifan Zhang
https://dblp.org/pid/57/4810,Richard C. Waters
https://dblp.org/pid/57/5283,Haim Kermany
https://dblp.org/pid/57/5861,Matthew Haines
https://dblp.org/pid/57/5879,Matthew Fisher
https://dblp.org/pid/57/5926,Masato Takeichi
https://dblp.org/pid/57/6158,James A. Jones
https://dblp.org/pid/57/6426,Vladimir Gapeyev
https://dblp.org/pid/57/6609,Toshio Nakatani
https://dblp.org/pid/57/6639,Bruce Anderson
https://dblp.org/pid/57/7007,Bruce Bullis
https://dblp.org/pid/57/705,Jörgen Gustavsson
https://dblp.org/pid/57/7372,Georg Neis
https://dblp.org/pid/57/7824,Fangzhou Liu
https://dblp.org/pid/57/7935,Prasad A. Kulkarni
https://dblp.org/pid/57/8636,David Gurtner
https://dblp.org/pid/57/874,Igor Peshansky
https://dblp.org/pid/57/9299-1,Pranav Garg
https://dblp.org/pid/57/95,Saurabh Bagchi
https://dblp.org/pid/57/9656,Jinguo Zhou
https://dblp.org/pid/58/1051,Yaniv Sa'ar
https://dblp.org/pid/58/10567,Yulei Sui
https://dblp.org/pid/58/11098,Tony Nowatzki
https://dblp.org/pid/58/1250,Peinan Zhang
https://dblp.org/pid/58/1518,Michael Roberson
https://dblp.org/pid/58/1523,Lal George
https://dblp.org/pid/58/1545,Elliot K. Kolodner
https://dblp.org/pid/58/1568,Chang Li
https://dblp.org/pid/58/170,Emmanuel Cecchet
https://dblp.org/pid/58/1751,Carl-Johan H. Seger
https://dblp.org/pid/58/204,Martin Berger
https://dblp.org/pid/58/2226,Eytan Bakshy
https://dblp.org/pid/58/232,Sérgio Soares
https://dblp.org/pid/58/2507,Ignacio Fábregas
https://dblp.org/pid/58/2730,Olivier Andrieu
https://dblp.org/pid/58/2775,Tongyu Li
https://dblp.org/pid/58/2784,Zhiyi Pan
https://dblp.org/pid/58/3155,Andrey Mokhov
https://dblp.org/pid/58/3333,Thomas J. Marlowe
https://dblp.org/pid/58/3480,Stephen K. Skedzielewski
https://dblp.org/pid/58/3609,Jerald S. Schwarz
https://dblp.org/pid/58/3701,P. A. Subrahmanyam
https://dblp.org/pid/58/381,Matthew J. Smith
https://dblp.org/pid/58/4009,F. P. Block
https://dblp.org/pid/58/4125,Aziem Chawdhary
https://dblp.org/pid/58/4171-1,Brian Campbell
https://dblp.org/pid/58/4223,Yun Cheng
https://dblp.org/pid/58/4240,Herbert Jordan
https://dblp.org/pid/58/4276,Hideya Iwasaki
https://dblp.org/pid/58/461,Franco Raimondi
https://dblp.org/pid/58/4685,Allan L. Fisher
https://dblp.org/pid/58/4785,Sebastian Hunt
https://dblp.org/pid/58/5244,David B. Loveman
https://dblp.org/pid/58/5295,E. Christopher Lewis
https://dblp.org/pid/58/5690,Kenneth R. Jacobs
https://dblp.org/pid/58/6155,Hezi Azatchi
https://dblp.org/pid/58/6166,John Van Rosendale
https://dblp.org/pid/58/6249,Rajendra K. Raj
https://dblp.org/pid/58/6398-1,Johannes Bader
https://dblp.org/pid/58/6566,Arnaud Spiwack
https://dblp.org/pid/58/6725,Karel Driesen
https://dblp.org/pid/58/6781,David Black-Schaffer
https://dblp.org/pid/58/6870,Don Milos
https://dblp.org/pid/58/7182,Peter LeFanu Lumsdaine
https://dblp.org/pid/58/79,Huu Hai Nguyen
https://dblp.org/pid/58/8166,Tamer Abdelatif
https://dblp.org/pid/58/8189,Andreas Wild
https://dblp.org/pid/58/8412,Goran Doychev
https://dblp.org/pid/58/9033,Minjia Zhang
https://dblp.org/pid/58/9181-2,Xiaodong Jia
https://dblp.org/pid/58/9181-4,Xiaodong Jia
https://dblp.org/pid/58/934,Frédéric Chyzak
https://dblp.org/pid/58/953,Grégoire Sutre
https://dblp.org/pid/59/1360,Paul Govereau
https://dblp.org/pid/59/1374,Miguel Santana
https://dblp.org/pid/59/1456,Ken C. Liu
https://dblp.org/pid/59/1487,Shirish S. Pargaonkar
https://dblp.org/pid/59/1518,James W. Clark
https://dblp.org/pid/59/166,Mark Heffernan
https://dblp.org/pid/59/1660,Mark Plesko
https://dblp.org/pid/59/1754,Alexey Gotsman
https://dblp.org/pid/59/1855,John H. Williams
https://dblp.org/pid/59/1867,David J. Kuck
https://dblp.org/pid/59/1941,Roy D'Souza
https://dblp.org/pid/59/2123,Chris Smith
https://dblp.org/pid/59/2151-6,Hailong Zhang
https://dblp.org/pid/59/2178,Hillel Kugler
https://dblp.org/pid/59/2185,Michael P. Plezbert
https://dblp.org/pid/59/2321,David Anderson
https://dblp.org/pid/59/2475,Richard A. Holmes
https://dblp.org/pid/59/2784-1,Pedro Martins
https://dblp.org/pid/59/2802-1,He Zhu
https://dblp.org/pid/59/3161,Jeff Shufelt
https://dblp.org/pid/59/3624,Uday Bondhugula
https://dblp.org/pid/59/3728,N. C. Chan
https://dblp.org/pid/59/3752,Daniel J. Scales
https://dblp.org/pid/59/380,Scott E. Breach
https://dblp.org/pid/59/4070,Nataliya Guts
https://dblp.org/pid/59/4124-1,Jack Williams
https://dblp.org/pid/59/4227,Arnaud Venet
https://dblp.org/pid/59/429,Daniel J. Salomon
https://dblp.org/pid/59/4321,Matthew Hague
https://dblp.org/pid/59/4326,Gilad Bracha
https://dblp.org/pid/59/4489,Klaus Aehlig
https://dblp.org/pid/59/460,Sorin Istrail
https://dblp.org/pid/59/4778,Ian M. Holland
https://dblp.org/pid/59/4951,Ried Philips
https://dblp.org/pid/59/5084,Antonio Cunei
https://dblp.org/pid/59/5085,Vineet Singh
https://dblp.org/pid/59/5286,Dachuan Yu
https://dblp.org/pid/59/5321,Alexandre Pilkiewicz
https://dblp.org/pid/59/5342,Paul L. McCullough
https://dblp.org/pid/59/5395,Christian Wimmer
https://dblp.org/pid/59/5502,Allen H. Dutoit
https://dblp.org/pid/59/5565,Heming Cui
https://dblp.org/pid/59/5729,Danko Ilik
https://dblp.org/pid/59/5879,Charles Sutton
https://dblp.org/pid/59/5910,Erich Gamma
https://dblp.org/pid/59/6145,Fabio Massacci
https://dblp.org/pid/59/622-8,Wei Ding
https://dblp.org/pid/59/6356,Mihhail Aizatulin
https://dblp.org/pid/59/6659,Adam Wick
https://dblp.org/pid/59/6876,Christopher Wagner
https://dblp.org/pid/59/7374,Vincent Hanquez
https://dblp.org/pid/59/7791,Matthew Danish
https://dblp.org/pid/59/7880,Sergio Mover
https://dblp.org/pid/59/8483-1,Lukasz Czajka
https://dblp.org/pid/59/8636,Quentin Enard
https://dblp.org/pid/59/871-8,Yi Li
https://dblp.org/pid/59/871,Yi Li
https://dblp.org/pid/59/904,Jason R. C. Patterson
https://dblp.org/pid/59/9638,Jonathan Kochems
https://dblp.org/pid/59/989,Kevin Casey
https://dblp.org/pid/60/10014,Jingyue Wu
https://dblp.org/pid/60/10322,Harrison Metzger
https://dblp.org/pid/60/10692,Andrew Cobb
https://dblp.org/pid/60/10761,Jonathan Lifflander
https://dblp.org/pid/60/1077,Omri Traub
https://dblp.org/pid/60/11091,David J. Scott
https://dblp.org/pid/60/1236,Gérard Berry
https://dblp.org/pid/60/1375,Qingyu Zhao
https://dblp.org/pid/60/1469,Dries Buytaert
https://dblp.org/pid/60/1535,Jeremy Avigad
https://dblp.org/pid/60/1683-1,Jason Reed
https://dblp.org/pid/60/1725,Koen Daenen
https://dblp.org/pid/60/1832,Jay A. McCarthy
https://dblp.org/pid/60/2077,Scott Smith
https://dblp.org/pid/60/2405,Yves Bertot
https://dblp.org/pid/60/2940,Roger F. Crew
https://dblp.org/pid/60/3159,Kai Koskimies
https://dblp.org/pid/60/3424,Pavel Parízek
https://dblp.org/pid/60/3530,Ankur Taly
https://dblp.org/pid/60/3561,Qian Xi
https://dblp.org/pid/60/3666,Domagoj Babic
https://dblp.org/pid/60/3769,Jack Liu
https://dblp.org/pid/60/3985,Jason Ansel
https://dblp.org/pid/60/4141,Michele Pagani
https://dblp.org/pid/60/4147,Miquel Huguet
https://dblp.org/pid/60/4358,Andreas Haeberlen
https://dblp.org/pid/60/4660,Jim D. Garside
https://dblp.org/pid/60/4729,Karin Strauss
https://dblp.org/pid/60/4759,Henry R. Bauer III
https://dblp.org/pid/60/497,Hiroaki Nakamura
https://dblp.org/pid/60/5248,Raymie Stata
https://dblp.org/pid/60/5586,Krishna K. Mehra
https://dblp.org/pid/60/5678,Tushar Kumar
https://dblp.org/pid/60/5833,Michael Stepp
https://dblp.org/pid/60/6082,Orna Lichtenstein
https://dblp.org/pid/60/6376,Na Meng
https://dblp.org/pid/60/6389,Fabien Dagnat
https://dblp.org/pid/60/6507,Ken Friis Larsen
https://dblp.org/pid/60/6730,Ping Xiang
https://dblp.org/pid/60/6877,Sandra S. Walther
https://dblp.org/pid/60/6968,Yen-Ping Shan
https://dblp.org/pid/60/7206,Luigi Nardi
